Date,TONAR
2020-10-06,-0.0004548494983277593
2020-10-07,-0.0004548494983277593
2020-10-08,-0.0004548494983277593
2020-10-08,-0.0004548494983277593
2020-10-09,-0.00042363433667781496
2020-10-09,-0.0004626532887402452
2020-10-09,-0.0004626532887402452
2020-10-09,-0.00042363433667781496
2020-10-10,-0.0004314381270903011
2020-10-10,-0.0004314381270903011
2020-10-11,-0.0004314381270903011
2020-10-12,-0.0004314381270903011
2020-10-13,-0.0004314381270903011
2020-10-14,-0.0004314381270903011
2020-10-15,-0.0004080267558528429
2020-10-15,-0.0004626532887402452
2020-10-15,-0.0004626532887402452
2020-10-16,-0.0004080267558528429
2020-10-16,-0.0004080267558528429
2020-10-17,-0.0004080267558528429
2020-10-18,-0.0004080267558528429
2020-10-19,-0.0004080267558528429
2020-10-20,-0.0004080267558528429
2020-10-21,-0.0004080267558528429
2020-10-22,-0.0003612040133779263
2020-10-22,-0.0004080267558528429
2020-10-23,-0.0004080267558528429
2020-10-23,-0.0003612040133779263
2020-10-24,-0.0003612040133779263
2020-10-24,-0.0004158305462653288
2020-10-24,-0.00042363433667781496
2020-10-24,-0.0004314381270903011
2020-10-24,-0.000439241917502787
2020-10-24,-0.0004314381270903011
2020-10-24,-0.00042363433667781496
2020-10-24,-0.0004158305462653288
2020-10-24,-0.0004080267558528429
2020-10-25,-0.0004002229654403568
2020-10-26,-0.00039241917502787064
2020-10-26,-0.0003846153846153845
2020-10-26,-0.0004548494983277593
2020-10-26,-0.0004626532887402452
2020-10-26,-0.0004548494983277593
2020-10-26,-0.00044704570791527314
2020-10-26,-0.00039241917502787064
2020-10-26,-0.0004002229654403568
2020-10-27,-0.0004080267558528429
2020-10-27,-0.0004002229654403568
2020-10-27,-0.0004704570791527313
2020-10-27,-0.00047826086956521746
2020-10-27,-0.0004704570791527313
2020-10-27,-0.0004626532887402452
2020-10-27,-0.0004080267558528429
2020-10-27,-0.0004158305462653288
2020-10-28,-0.00042363433667781496
2020-10-29,-0.0004314381270903011
2020-10-29,-0.00042363433667781496
2020-10-29,-0.0004938684503901897
2020-10-29,-0.0005016722408026756
2020-10-29,-0.0004938684503901897
2020-10-29,-0.0004860646599777034
2020-10-29,-0.0004314381270903011
2020-10-29,-0.000439241917502787
2020-10-30,-0.00044704570791527314
2020-10-30,-0.000439241917502787
2020-10-30,-0.0005094760312151616
2020-10-30,-0.0005172798216276479
2020-10-30,-0.0005094760312151616
2020-10-30,-0.0005016722408026756
2020-10-30,-0.00044704570791527314
2020-10-30,-0.0004548494983277593
2020-10-31,-0.0004626532887402452
2020-10-31,-0.0004548494983277593
2020-10-31,-0.0004626532887402452
2020-10-31,-0.0004704570791527313
2020-11-01,-0.0004860646599777034
2020-11-01,-0.00047826086956521746
2020-11-01,-0.0005328874024526197
2020-11-01,-0.0005406911928651061
2020-11-01,-0.000548494983277592
2020-11-01,-0.0005562987736900779
2020-11-01,-0.000548494983277592
2020-11-01,-0.0005406911928651061
2020-11-01,-0.0005328874024526197
2020-11-01,-0.0005250836120401338
2020-11-01,-0.0004860646599777034
2020-11-01,-0.0004938684503901897
2020-11-02,-0.0005016722408026756
2020-11-02,-0.0004938684503901897
2020-11-02,-0.0005641025641025641
2020-11-02,-0.0005016722408026756
2020-11-02,-0.0005094760312151616
2020-11-03,-0.0005641025641025641
2020-11-04,-0.0005250836120401338
2020-11-04,-0.0005172798216276479
2020-11-04,-0.0005719063545150502
2020-11-04,-0.0005719063545150502
2020-11-04,-0.0005250836120401338
2020-11-04,-0.0005328874024526197
2020-11-05,-0.0005328874024526197
2020-11-05,-0.0005641025641025641
2020-11-05,-0.0005641025641025641
2020-11-06,-0.0005536975102192493
2020-11-07,-0.0005432924563359346
2020-11-08,-0.0005328874024526197
2020-11-08,-0.0005328874024526197
2020-11-09,-0.0005250836120401338
2020-11-09,-0.0005641025641025641
2020-11-09,-0.0005641025641025641
2020-11-09,-0.0005250836120401338
2020-11-10,-0.0005562987736900779
2020-11-10,-0.0005562987736900779
2020-11-11,-0.0005406911928651059
2020-11-12,-0.0005250836120401338
2020-11-12,-0.0005250836120401338
2020-11-13,-0.0005172798216276479
2020-11-13,-0.0005562987736900779
2020-11-13,-0.0005562987736900779
2020-11-13,-0.0005172798216276479
2020-11-14,-0.000548494983277592
2020-11-14,-0.000548494983277592
2020-11-15,-0.0005469342251950948
2020-11-16,-0.0005453734671125976
2020-11-17,-0.0005438127090301004
2020-11-18,-0.0005422519509476032
2020-11-19,-0.000540691192865106
2020-11-20,-0.0005391304347826088
2020-11-21,-0.0005375696767001115
2020-11-22,-0.0005360089186176144
2020-11-23,-0.0005344481605351172
2020-11-24,-0.00053288740245262
2020-11-25,-0.0005313266443701227
2020-11-26,-0.0005297658862876255
2020-11-27,-0.0005282051282051284
2020-11-28,-0.0005266443701226312
2020-11-29,-0.0005250836120401339
2020-11-30,-0.0005235228539576367
2020-12-01,-0.0005219620958751395
2020-12-02,-0.0005204013377926424
2020-12-03,-0.0005188405797101451
2020-12-04,-0.0005172798216276479
2020-12-05,-0.0005094760312151616
2020-12-05,-0.000548494983277592
2020-12-05,-0.0005172798216276479
2020-12-06,-0.0005094760312151616
2020-12-06,-0.000548494983277592
2020-12-06,-0.0005406911928651061
2020-12-06,-0.0005406911928651061
2020-12-06,-0.0005406911928651061
2020-12-06,-0.0005094760312151616
2020-12-06,-0.0005094760312151616
2020-12-07,-0.0004938684503901897
2020-12-07,-0.0005406911928651061
2020-12-08,-0.0004938684503901897
2020-12-08,-0.0005250836120401338
2020-12-08,-0.0004938684503901897
2020-12-09,-0.0005250836120401338
2020-12-09,-0.0005250836120401338
2020-12-09,-0.0004938684503901897
2020-12-10,-0.00047826086956521746
2020-12-10,-0.0005250836120401338
2020-12-11,-0.00047826086956521746
2020-12-11,-0.0005094760312151616
2020-12-11,-0.00047826086956521746
2020-12-12,-0.0005094760312151616
2020-12-12,-0.0005094760312151616
2020-12-12,-0.00047826086956521746
2020-12-13,-0.0004626532887402452
2020-12-13,-0.0005094760312151616
2020-12-14,-0.0004938684503901897
2020-12-14,-0.0004626532887402452
2020-12-15,-0.0004548494983277593
2020-12-15,-0.0004626532887402452
2020-12-15,-0.0004938684503901897
2020-12-15,-0.0004938684503901897
2020-12-15,-0.0004938684503901897
2020-12-15,-0.0004626532887402452
2020-12-15,-0.0004548494983277593
2020-12-16,-0.0004860646599777034
2020-12-16,-0.0004860646599777034
2020-12-17,-0.0004704570791527313
2020-12-18,-0.0004548494983277593
2020-12-18,-0.0004548494983277593
2020-12-19,-0.00044704570791527314
2020-12-19,-0.0004860646599777034
2020-12-19,-0.0004860646599777034
2020-12-19,-0.00044704570791527314
2020-12-20,-0.00047826086956521746
2020-12-20,-0.00047826086956521746
2020-12-21,-0.0004678558156819027
2020-12-22,-0.0004574507617985879
2020-12-23,-0.00044704570791527314
2020-12-23,-0.00047826086956521746
2020-12-23,-0.00047826086956521746
2020-12-23,-0.00044704570791527314
2020-12-24,-0.000439241917502787
2020-12-24,-0.0004704570791527313
2020-12-24,-0.0004704570791527313
2020-12-24,-0.000439241917502787
2020-12-25,-0.000439241917502787
2020-12-26,-0.000439241917502787
2020-12-26,-0.0004704570791527313
2020-12-26,-0.0004704570791527313
2020-12-26,-0.000439241917502787
2020-12-27,-0.0004314381270903011
2020-12-27,-0.0004626532887402452
2020-12-27,-0.0004626532887402452
2020-12-27,-0.0004314381270903011
2020-12-28,-0.0004314381270903011
2020-12-29,-0.0004314381270903011
2020-12-30,-0.0004314381270903011
2020-12-30,-0.0004314381270903011
2020-12-31,-0.00042363433667781496
2020-12-31,-0.0004626532887402452
2020-12-31,-0.0004626532887402452
2020-12-31,-0.00042363433667781496
2021-01-01,-0.0004548494983277593
2021-01-01,-0.0004548494983277593
2021-01-02,-0.00042363433667781496
2021-01-02,-0.00042363433667781496
2021-01-03,-0.0004158305462653288
2021-01-03,-0.0004548494983277593
2021-01-03,-0.0004548494983277593
2021-01-03,-0.0004158305462653288
2021-01-04,-0.00044704570791527314
2021-01-04,-0.00044704570791527314
2021-01-05,-0.00044704570791527314
2021-01-06,-0.00044704570791527314
2021-01-06,-0.00044704570791527314
2021-01-07,-0.0004548494983277593
2021-01-07,-0.0004548494983277593
2021-01-07,-0.0004158305462653288
2021-01-08,-0.0004158305462653288
2021-01-08,-0.0004548494983277593
2021-01-08,-0.00042363433667781496
2021-01-09,-0.00042363433667781496
2021-01-09,-0.0004626532887402452
2021-01-09,-0.0004548494983277593
2021-01-09,-0.00042363433667781496
2021-01-10,-0.0004314381270903011
2021-01-10,-0.00042363433667781496
2021-01-10,-0.0004626532887402452
2021-01-10,-0.0004704570791527313
2021-01-10,-0.0004626532887402452
2021-01-10,-0.0004626532887402452
2021-01-10,-0.0004314381270903011
2021-01-10,-0.0004314381270903011
2021-01-11,-0.0004314381270903011
2021-01-11,-0.0004704570791527313
2021-01-11,-0.0004704570791527313
2021-01-11,-0.000439241917502787
2021-01-12,-0.000439241917502787
2021-01-12,-0.00047826086956521746
2021-01-12,-0.0004704570791527313
2021-01-12,-0.000439241917502787
2021-01-13,-0.000439241917502787
2021-01-13,-0.00047826086956521746
2021-01-13,-0.00047826086956521746
2021-01-13,-0.00044704570791527314
2021-01-14,-0.00044704570791527314
2021-01-14,-0.0004860646599777034
2021-01-14,-0.00047826086956521746
2021-01-14,-0.00044704570791527314
2021-01-15,-0.00044704570791527314
2021-01-15,-0.0004860646599777034
2021-01-15,-0.0004860646599777034
2021-01-15,-0.0004548494983277593
2021-01-16,-0.0004938684503901897
2021-01-16,-0.0004860646599777034
2021-01-16,-0.0004548494983277593
2021-01-17,-0.0004626532887402452
2021-01-17,-0.0004938684503901897
2021-01-17,-0.0004626532887402452
2021-01-18,-0.0004626532887402452
2021-01-19,-0.00044704570791527314
2021-01-19,-0.0004938684503901897
2021-01-19,-0.0004860646599777034
2021-01-19,-0.0004938684503901897
2021-01-19,-0.0004626532887402452
2021-01-20,-0.00044704570791527314
2021-01-20,-0.0004860646599777034
2021-01-20,-0.0004860646599777034
2021-01-20,-0.00044704570791527314
2021-01-21,-0.0004860646599777034
2021-01-21,-0.00044704570791527314
2021-01-22,-0.00045484949832775917
2021-01-23,-0.0004626532887402452
2021-01-24,-0.0004158305462653288
2021-01-24,-0.0004626532887402452
2021-01-24,-0.0004626532887402452
2021-01-25,-0.0004158305462653288
2021-01-25,-0.0004626532887402452
2021-01-25,-0.0004158305462653288
2021-01-26,-0.0004158305462653288
2021-01-27,-0.00040412486064659973
2021-01-28,-0.00039241917502787064
2021-01-28,-0.00039241917502787064
2021-01-28,-0.0004314381270903011
2021-01-28,-0.0004314381270903011
2021-01-28,-0.0004314381270903011
2021-01-29,-0.0004314381270903011
2021-01-29,-0.0003846153846153845
2021-01-30,-0.0003846153846153845
2021-01-31,-0.0003729096989966554
2021-02-01,-0.0003612040133779263
2021-02-01,-0.0004002229654403568
2021-02-02,-0.0003612040133779263
2021-02-02,-0.0004002229654403568
2021-02-02,-0.0004002229654403568
2021-02-02,-0.0003612040133779263
2021-02-03,-0.0004002229654403568
2021-02-03,-0.0003612040133779263
2021-02-04,-0.0003455964325529543
2021-02-04,-0.0003846153846153845
2021-02-05,-0.0003846153846153845
2021-02-05,-0.0003455964325529543
2021-02-06,-0.0003455964325529543
2021-02-06,-0.0003846153846153845
2021-02-06,-0.0003455964325529543
2021-02-07,-0.00036033692555431684
2021-02-08,-0.0003750774185556794
2021-02-09,-0.000389817911557042
2021-02-10,-0.0004045584045584046
2021-02-11,-0.00041929889755976715
2021-02-12,-0.0004340393905611297
2021-02-13,-0.00044877988356249233
2021-02-14,-0.0004635203765638549
2021-02-15,-0.00047826086956521746
2021-02-16,-0.00047826086956521746
2021-02-17,-0.00047826086956521746
2021-02-17,-0.00047826086956521746
2021-02-17,-0.00044704570791527314
2021-02-18,-0.0004860646599777034
2021-02-18,-0.0004860646599777034
2021-02-18,-0.00044704570791527314
2021-02-19,-0.0004548494983277593
2021-02-19,-0.0004548494983277593
2021-02-20,-0.00045680044593088075
2021-02-21,-0.00045875139353400223
2021-02-22,-0.0004607023411371237
2021-02-23,-0.0004626532887402452
2021-02-23,-0.0004548494983277593
2021-02-23,-0.0004860646599777034
2021-02-23,-0.0004938684503901897
2021-02-23,-0.0004938684503901897
2021-02-23,-0.0004860646599777034
2021-02-23,-0.0004548494983277593
2021-02-23,-0.0004626532887402452
2021-02-24,-0.0004626532887402452
2021-02-25,-0.0004626532887402452
2021-02-26,-0.0004626532887402452
2021-02-27,-0.0004626532887402452
2021-02-28,-0.0004626532887402452
2021-02-28,-0.0004938684503901897
2021-02-28,-0.0004938684503901897
2021-03-01,-0.0005016722408026756
2021-03-01,-0.0005016722408026756
2021-03-01,-0.0004626532887402452
2021-03-02,-0.0004938684503901897
2021-03-03,-0.0004938684503901897
2021-03-04,-0.00042363433667781496
2021-03-04,-0.0004314381270903011
2021-03-04,-0.00047826086956521746
2021-03-04,-0.0004704570791527313
2021-03-04,-0.0004626532887402452
2021-03-04,-0.0004704570791527313
2021-03-04,-0.000439241917502787
2021-03-04,-0.0004314381270903011
2021-03-05,-0.0004158305462653289
2021-03-06,-0.0004002229654403567
2021-03-07,-0.0003846153846153845
2021-03-07,-0.00039241917502787064
2021-03-07,-0.0004002229654403568
2021-03-07,-0.00039241917502787064
2021-03-08,-0.000439241917502787
2021-03-08,-0.0004314381270903011
2021-03-08,-0.00042363433667781496
2021-03-08,-0.0004314381270903011
2021-03-09,-0.00036900780379041246
2021-03-10,-0.00036900780379041246
2021-03-11,-0.00036900780379041246
2021-03-11,-0.0004002229654403568
2021-03-11,-0.00036900780379041246
2021-03-12,-0.0003612040133779263
2021-03-12,-0.0004002229654403568
2021-03-12,-0.0003612040133779263
2021-03-13,-0.0003612040133779263
2021-03-13,-0.00039241917502787064
2021-03-13,-0.00039241917502787064
2021-03-13,-0.0003612040133779263
2021-03-14,-0.0003534002229654404
2021-03-14,-0.00039241917502787064
2021-03-14,-0.00039241917502787064
2021-03-14,-0.0003534002229654404
2021-03-15,-0.0003846153846153845
2021-03-15,-0.0003846153846153845
2021-03-16,-0.0003534002229654404
2021-03-16,-0.0003534002229654404
2021-03-17,-0.0003455964325529543
2021-03-17,-0.0003846153846153845
2021-03-17,-0.0003846153846153845
2021-03-17,-0.0003455964325529543
2021-03-18,-0.0003768115942028986
2021-03-18,-0.0003768115942028986
2021-03-19,-0.0003768115942028986
2021-03-20,-0.0003768115942028986
2021-03-20,-0.0003768115942028986
2021-03-21,-0.0003534002229654404
2021-03-21,-0.0003455964325529543
2021-03-21,-0.0003846153846153845
2021-03-21,-0.0003846153846153845
2021-03-21,-0.0003455964325529543
2021-03-21,-0.0003534002229654404
2021-03-22,-0.0003846153846153845
2021-03-22,-0.0003846153846153845
2021-03-23,-0.0003534002229654404
2021-03-23,-0.00039241917502787064
2021-03-23,-0.00039241917502787064
2021-03-23,-0.0003534002229654404
2021-03-24,-0.0003612040133779263
2021-03-24,-0.0003612040133779263
2021-03-25,-0.0003612040133779263
2021-03-25,-0.00039241917502787064
2021-03-25,-0.00039241917502787064
2021-03-25,-0.0003612040133779263
2021-03-26,-0.00036900780379041246
2021-03-26,-0.0004002229654403568
2021-03-26,-0.0004002229654403568
2021-03-26,-0.00036900780379041246
2021-03-27,-0.0004002229654403568
2021-03-27,-0.0004002229654403568
2021-03-28,-0.00036900780379041246
2021-03-28,-0.0004080267558528429
2021-03-28,-0.0004080267558528429
2021-03-28,-0.00036900780379041246
2021-03-29,-0.0003768115942028986
2021-03-29,-0.0003768115942028986
2021-03-30,-0.0003768115942028986
2021-03-30,-0.0003768115942028986
2021-03-31,-0.00036900780379041246
2021-03-31,-0.0004080267558528429
2021-03-31,-0.0004080267558528429
2021-03-31,-0.00036900780379041246
2021-04-01,-0.0004002229654403568
2021-04-01,-0.0004002229654403568
2021-04-02,-0.00036900780379041246
2021-04-02,-0.0004002229654403568
2021-04-02,-0.0004002229654403568
2021-04-02,-0.00036900780379041246
2021-04-03,-0.0003612040133779263
2021-04-03,-0.00039241917502787064
2021-04-03,-0.00039241917502787064
2021-04-03,-0.0003612040133779263
2021-04-04,-0.0003612040133779263
2021-04-04,-0.0003612040133779263
2021-04-05,-0.0003534002229654404
2021-04-05,-0.00039241917502787064
2021-04-05,-0.00039241917502787064
2021-04-05,-0.0003534002229654404
2021-04-06,-0.0003534002229654404
2021-04-06,-0.0003846153846153845
2021-04-06,-0.0003846153846153845
2021-04-06,-0.0003534002229654404
2021-04-07,-0.0003455964325529543
2021-04-07,-0.0003846153846153845
2021-04-07,-0.0003846153846153845
2021-04-07,-0.0003455964325529543
2021-04-08,-0.0003768115942028986
2021-04-08,-0.0003768115942028986
2021-04-09,-0.0003768115942028986
2021-04-09,-0.0003768115942028986
2021-04-10,-0.0003455964325529543
2021-04-10,-0.0003846153846153845
2021-04-10,-0.0003846153846153845
2021-04-10,-0.0003455964325529543
2021-04-11,-0.0003534002229654404
2021-04-11,-0.0003534002229654404
2021-04-12,-0.0003534002229654404
2021-04-13,-0.0003534002229654404
2021-04-13,-0.0003846153846153845
2021-04-13,-0.0003846153846153845
2021-04-13,-0.0003534002229654404
2021-04-14,-0.0003612040133779263
2021-04-14,-0.00039241917502787064
2021-04-14,-0.00039241917502787064
2021-04-14,-0.0003612040133779263
2021-04-15,-0.00036380527684875505
2021-04-16,-0.00036640654031958373
2021-04-17,-0.00036900780379041246
2021-04-17,-0.0003612040133779263
2021-04-17,-0.00039241917502787064
2021-04-17,-0.0004002229654403568
2021-04-17,-0.0004002229654403568
2021-04-17,-0.00039241917502787064
2021-04-17,-0.0003612040133779263
2021-04-17,-0.00036900780379041246
2021-04-18,-0.00036900780379041246
2021-04-19,-0.00036900780379041246
2021-04-20,-0.00036900780379041246
2021-04-21,-0.00036900780379041246
2021-04-21,-0.0004002229654403568
2021-04-21,-0.0004002229654403568
2021-04-21,-0.00036900780379041246
2021-04-22,-0.0003768115942028986
2021-04-22,-0.0004080267558528429
2021-04-22,-0.0004080267558528429
2021-04-22,-0.0003768115942028986
2021-04-23,-0.0003768115942028986
2021-04-24,-0.0003768115942028986
2021-04-25,-0.0003768115942028986
2021-04-26,-0.0003768115942028986
2021-04-27,-0.0003768115942028986
2021-04-28,-0.0003768115942028986
2021-04-29,-0.0003768115942028986
2021-04-30,-0.0003768115942028986
2021-05-01,-0.0003768115942028986
2021-05-02,-0.0003768115942028986
2021-05-03,-0.0003768115942028986
2021-05-04,-0.0003768115942028986
2021-05-05,-0.0003768115942028986
2021-05-06,-0.0003768115942028986
2021-05-07,-0.0003768115942028986
2021-05-08,-0.0003768115942028986
2021-05-09,-0.0003768115942028986
2021-05-10,-0.0003768115942028986
2021-05-11,-0.0003768115942028986
2021-05-12,-0.0003768115942028986
2021-05-13,-0.0003768115942028986
2021-05-14,-0.0003768115942028986
2021-05-14,-0.0004080267558528429
2021-05-14,-0.0004080267558528429
2021-05-14,-0.0003768115942028986
2021-05-15,-0.0003846153846153845
2021-05-15,-0.0004158305462653288
2021-05-15,-0.0004158305462653288
2021-05-15,-0.0003846153846153845
2021-05-16,-0.00038907469342251943
2021-05-17,-0.0003935340022296543
2021-05-18,-0.00039799331103678923
2021-05-19,-0.0004024526198439241
2021-05-20,-0.000406911928651059
2021-05-21,-0.0004113712374581939
2021-05-22,-0.0004158305462653288
2021-05-22,-0.0004158305462653288
2021-05-23,-0.0003846153846153845
2021-05-23,-0.0004314381270903011
2021-05-23,-0.00044704570791527314
2021-05-23,-0.00044704570791527314
2021-05-23,-0.00042363433667781496
2021-05-23,-0.0003846153846153845
2021-05-24,-0.00039241917502787064
2021-05-24,-0.0004548494983277593
2021-05-24,-0.0004704570791527313
2021-05-24,-0.0004704570791527313
2021-05-24,-0.0004548494983277593
2021-05-25,-0.00039241917502787064
2021-05-25,-0.00047826086956521746
2021-05-25,-0.0004938684503901897
2021-05-25,-0.0004938684503901897
2021-05-25,-0.00047826086956521746
2021-05-26,-0.0004158305462653288
2021-05-26,-0.0004002229654403568
2021-05-26,-0.0005016722408026756
2021-05-26,-0.0005172798216276479
2021-05-26,-0.0005172798216276479
2021-05-26,-0.0005016722408026756
2021-05-26,-0.0004080267558528429
2021-05-26,-0.0004158305462653288
2021-05-27,-0.000439241917502787
2021-05-27,-0.00042363433667781496
2021-05-27,-0.0005250836120401338
2021-05-27,-0.0005406911928651061
2021-05-27,-0.0005406911928651061
2021-05-27,-0.0005250836120401338
2021-05-27,-0.00042363433667781496
2021-05-27,-0.000439241917502787
2021-05-28,-0.0004626532887402452
2021-05-28,-0.00044704570791527314
2021-05-28,-0.000548494983277592
2021-05-28,-0.0005641025641025641
2021-05-28,-0.0005641025641025641
2021-05-28,-0.000548494983277592
2021-05-28,-0.00044704570791527314
2021-05-28,-0.0004626532887402452
2021-05-29,-0.0004860646599777034
2021-05-29,-0.0004704570791527313
2021-05-29,-0.0005719063545150502
2021-05-29,-0.0005953177257525084
2021-05-29,-0.0005953177257525084
2021-05-29,-0.0005719063545150502
2021-05-29,-0.0004704570791527313
2021-05-29,-0.0004860646599777034
2021-05-30,-0.0005406911928651061
2021-05-30,-0.0005250836120401338
2021-05-30,-0.0005172798216276479
2021-05-30,-0.0004938684503901897
2021-05-30,-0.0006031215161649945
2021-05-30,-0.0006187290969899666
2021-05-30,-0.0006265328874024527
2021-05-30,-0.0006421404682274247
2021-05-30,-0.0006421404682274247
2021-05-30,-0.0006265328874024527
2021-05-30,-0.0006187290969899666
2021-05-30,-0.0006031215161649945
2021-05-30,-0.0004938684503901897
2021-05-30,-0.0005172798216276479
2021-05-30,-0.0005250836120401338
2021-05-30,-0.0005406911928651061
2021-05-31,-0.0005641025641025641
2021-05-31,-0.000548494983277592
2021-05-31,-0.0006499442586399109
2021-05-31,-0.0006577480490523968
2021-05-31,-0.000548494983277592
2021-05-31,-0.0005641025641025641
2021-06-01,-0.0005797101449275361
2021-06-01,-0.0005719063545150502
2021-06-01,-0.0006655518394648829
2021-06-01,-0.0005719063545150502
2021-06-01,-0.0005953177257525084
2021-06-02,-0.0005875139353400222
2021-06-02,-0.0006655518394648829
2021-06-02,-0.0005875139353400222
2021-06-03,-0.0005641025641025641
2021-06-03,-0.0005797101449275361
2021-06-03,-0.0006655518394648829
2021-06-03,-0.0005875139353400222
2021-06-03,-0.0005641025641025641
2021-06-04,-0.0005406911928651061
2021-06-04,-0.0005562987736900779
2021-06-04,-0.0006577480490523968
2021-06-04,-0.0006421404682274247
2021-06-04,-0.0006421404682274247
2021-06-04,-0.0006499442586399109
2021-06-04,-0.0005562987736900779
2021-06-04,-0.0005406911928651061
2021-06-05,-0.0005172798216276479
2021-06-05,-0.0005328874024526197
2021-06-05,-0.0006343366778149386
2021-06-05,-0.0006187290969899666
2021-06-05,-0.0006187290969899666
2021-06-05,-0.0006343366778149386
2021-06-05,-0.0005328874024526197
2021-06-05,-0.0005172798216276479
2021-06-06,-0.0004938684503901897
2021-06-06,-0.0005094760312151616
2021-06-06,-0.0006109253065774804
2021-06-06,-0.0005953177257525084
2021-06-06,-0.0005953177257525084
2021-06-06,-0.0006109253065774804
2021-06-06,-0.0005094760312151616
2021-06-06,-0.0004938684503901897
2021-06-07,-0.0004704570791527313
2021-06-07,-0.0004860646599777034
2021-06-07,-0.0005875139353400222
2021-06-07,-0.0005719063545150502
2021-06-07,-0.0005719063545150502
2021-06-07,-0.0005875139353400222
2021-06-07,-0.0004860646599777034
2021-06-07,-0.0004704570791527313
2021-06-08,-0.00042363433667781496
2021-06-08,-0.000439241917502787
2021-06-08,-0.00044704570791527314
2021-06-08,-0.0004626532887402452
2021-06-08,-0.0005641025641025641
2021-06-08,-0.000548494983277592
2021-06-08,-0.0005406911928651061
2021-06-08,-0.0005250836120401338
2021-06-08,-0.0005250836120401338
2021-06-08,-0.0005406911928651061
2021-06-08,-0.000548494983277592
2021-06-08,-0.0005641025641025641
2021-06-08,-0.0004626532887402452
2021-06-08,-0.00044704570791527314
2021-06-08,-0.000439241917502787
2021-06-08,-0.00042363433667781496
2021-06-09,-0.0004002229654403568
2021-06-09,-0.0004158305462653288
2021-06-09,-0.0005172798216276479
2021-06-09,-0.0005016722408026756
2021-06-09,-0.0005016722408026756
2021-06-09,-0.0005172798216276479
2021-06-09,-0.0004158305462653288
2021-06-09,-0.0004080267558528429
2021-06-10,-0.0004938684503901897
2021-06-10,-0.00047826086956521746
2021-06-10,-0.00047826086956521746
2021-06-10,-0.0004938684503901897
2021-06-10,-0.0004002229654403568
2021-06-11,-0.0004704570791527313
2021-06-11,-0.0004626532887402452
2021-06-11,-0.00044704570791527314
2021-06-11,-0.0004704570791527313
2021-06-12,-0.0004548494983277593
2021-06-12,-0.0004548494983277593
2021-06-12,-0.0004002229654403568
2021-06-13,-0.0004080267558528429
2021-06-13,-0.0004002229654403568
2021-06-13,-0.0004548494983277593
2021-06-13,-0.00044704570791527314
2021-06-13,-0.0004080267558528429
2021-06-13,-0.0004158305462653288
2021-06-14,-0.00042558528428093644
2021-06-15,-0.00043534002229654405
2021-06-16,-0.00044509476031215166
2021-06-17,-0.0004548494983277593
2021-06-17,-0.00044704570791527314
2021-06-17,-0.0004938684503901897
2021-06-17,-0.0005016722408026756
2021-06-17,-0.0004938684503901897
2021-06-17,-0.0004860646599777034
2021-06-17,-0.0004548494983277593
2021-06-17,-0.0004626532887402452
2021-06-18,-0.0004821627647714604
2021-06-19,-0.0005016722408026756
2021-06-20,-0.0005211817168338909
2021-06-21,-0.0005406911928651061
2021-06-22,-0.0005016722408026756
2021-06-22,-0.0004938684503901897
2021-06-22,-0.0005406911928651061
2021-06-22,-0.0005016722408026756
2021-06-22,-0.0005094760312151616
2021-06-23,-0.0005094760312151616
2021-06-24,-0.0005094760312151616
2021-06-24,-0.0005406911928651061
2021-06-24,-0.0005406911928651061
2021-06-24,-0.0005094760312151616
2021-06-25,-0.0005172798216276479
2021-06-25,-0.000548494983277592
2021-06-25,-0.000548494983277592
2021-06-25,-0.0005172798216276479
2021-06-26,-0.0005235228539576367
2021-06-27,-0.0005297658862876255
2021-06-28,-0.0005360089186176144
2021-06-29,-0.0005422519509476032
2021-06-30,-0.000548494983277592
2021-06-30,-0.000548494983277592
2021-07-01,-0.0005172798216276479
2021-07-01,-0.0005562987736900779
2021-07-01,-0.0005562987736900779
2021-07-01,-0.0005172798216276479
2021-07-02,-0.0005250836120401338
2021-07-02,-0.0005250836120401338
2021-07-03,-0.0005250836120401338
2021-07-03,-0.0005562987736900779
2021-07-03,-0.0005562987736900779
2021-07-03,-0.0005250836120401338
2021-07-04,-0.0005328874024526197
2021-07-04,-0.0005641025641025641
2021-07-04,-0.0005641025641025641
2021-07-04,-0.0005641025641025641
2021-07-04,-0.0005641025641025641
2021-07-04,-0.0005328874024526197
2021-07-05,-0.0005328874024526197
2021-07-05,-0.0005719063545150502
2021-07-05,-0.0005328874024526197
2021-07-06,-0.0005406911928651061
2021-07-06,-0.0005797101449275361
2021-07-06,-0.0005719063545150502
2021-07-07,-0.0005406911928651061
2021-07-07,-0.0005797101449275361
2021-07-07,-0.000548494983277592
2021-07-08,-0.000548494983277592
2021-07-08,-0.0005797101449275361
2021-07-08,-0.000548494983277592
2021-07-09,-0.000548494983277592
2021-07-09,-0.0005875139353400222
2021-07-09,-0.0005797101449275361
2021-07-09,-0.0005562987736900779
2021-07-10,-0.0005562987736900779
2021-07-10,-0.0005875139353400222
2021-07-11,-0.0005562987736900779
2021-07-11,-0.0005953177257525084
2021-07-11,-0.0005953177257525084
2021-07-11,-0.0005562987736900779
2021-07-12,-0.0005641025641025641
2021-07-12,-0.0005641025641025641
2021-07-13,-0.0005641025641025641
2021-07-13,-0.0005953177257525084
2021-07-13,-0.0006031215161649945
