Date,SARON
2021-07-26,-0.007274612831858407
2021-07-27,-0.007284983407079646
2021-07-28,-0.007295353982300886
2021-07-29,-0.007305724557522124
2021-07-30,-0.007316095132743363
2021-07-31,-0.007326465707964602
2021-08-01,-0.007336836283185841
2021-08-02,-0.00734720685840708
2021-08-03,-0.007357577433628319
2021-08-04,-0.007367948008849558
2021-08-05,-0.007378318584070797
2021-08-05,-0.007345132743362832
2021-08-05,-0.007345132743362832
2021-08-05,-0.007378318584070797
2021-08-05,-0.007245575221238938
2021-08-05,-0.0072123893805309735
2021-08-05,-0.0072123893805309735
2021-08-05,-0.007245575221238938
2021-08-06,-0.007245575221238938
2021-08-07,-0.007245575221238938
2021-08-08,-0.007245575221238938
2021-08-09,-0.007245575221238938
2021-08-10,-0.007245575221238938
2021-08-11,-0.007245575221238938
2021-08-12,-0.007245575221238938
2021-08-13,-0.007245575221238938
2021-08-14,-0.007245575221238938
2021-08-15,-0.007245575221238938
2021-08-16,-0.007245575221238938
2021-08-17,-0.007245575221238938
2021-08-18,-0.007245575221238938
2021-08-19,-0.007245575221238938
2021-08-20,-0.007245575221238938
2021-08-21,-0.007245575221238938
2021-08-22,-0.007245575221238938
2021-08-23,-0.007245575221238938
2021-08-24,-0.007245575221238938
2021-08-25,-0.007245575221238938
2021-08-26,-0.007245575221238938
2021-08-26,-0.007245575221238938
2021-08-27,-0.007378318584070797
2021-08-27,-0.007378318584070797
2021-08-27,-0.0072123893805309735
2021-08-27,-0.0072123893805309735
2021-08-28,-0.007345132743362832
2021-08-28,-0.007345132743362832
2021-08-29,-0.007345132743362832
2021-08-30,-0.007345132743362832
2021-08-31,-0.007345132743362832
2021-09-01,-0.007345132743362832
2021-09-02,-0.007345132743362832
2021-09-03,-0.007345132743362832
2021-09-03,-0.007345132743362832
2021-09-03,-0.0072123893805309735
2021-09-03,-0.0072123893805309735
2021-09-04,-0.007311946902654867
2021-09-04,-0.007311946902654867
2021-09-04,-0.0071792035398230095
2021-09-04,-0.0071792035398230095
2021-09-05,-0.007184974990380916
2021-09-06,-0.007190746440938823
2021-09-07,-0.00719651789149673
2021-09-08,-0.007202289342054637
2021-09-09,-0.007208060792612544
2021-09-10,-0.007213832243170451
2021-09-11,-0.0072196036937283575
2021-09-12,-0.007225375144286264
2021-09-13,-0.007231146594844171
2021-09-14,-0.007236918045402078
2021-09-15,-0.007242689495959985
2021-09-16,-0.007248460946517892
2021-09-17,-0.007254232397075799
2021-09-18,-0.0072600038476337055
2021-09-19,-0.007265775298191612
2021-09-20,-0.007271546748749519
2021-09-21,-0.007277318199307426
2021-09-22,-0.007283089649865333
2021-09-23,-0.00728886110042324
2021-09-24,-0.007294632550981147
2021-09-25,-0.0073004040015390535
2021-09-26,-0.00730617545209696
2021-09-27,-0.007311946902654867
2021-09-27,-0.007311946902654867
2021-09-27,-0.0071792035398230095
2021-09-27,-0.0071792035398230095
2021-09-28,-0.007278761061946902
2021-09-28,-0.007278761061946902
2021-09-28,-0.007146017699115045
2021-09-28,-0.007146017699115045
2021-09-29,-0.0071725663716814166
2021-09-30,-0.007199115044247788
2021-10-01,-0.0072256637168141595
2021-10-02,-0.0072522123893805305
2021-10-03,-0.007278761061946902
2021-10-03,-0.007278761061946902
2021-10-03,-0.007146017699115045
2021-10-03,-0.007146017699115045
2021-10-04,-0.007245575221238938
2021-10-04,-0.007245575221238938
2021-10-04,-0.00711283185840708
2021-10-04,-0.00711283185840708
2021-10-05,-0.0071317951959544885
2021-10-06,-0.007150758533501896
2021-10-07,-0.007169721871049305
2021-10-08,-0.007188685208596713
2021-10-09,-0.007207648546144122
2021-10-10,-0.00722661188369153
2021-10-11,-0.007245575221238938
2021-10-11,-0.007245575221238938
2021-10-11,-0.00711283185840708
2021-10-11,-0.00711283185840708
2021-10-12,-0.0072123893805309735
2021-10-12,-0.0072123893805309735
2021-10-12,-0.007079646017699115
2021-10-12,-0.007079646017699115
2021-10-13,-0.007082733072648693
2021-10-14,-0.007085820127598271
2021-10-15,-0.007088907182547849
2021-10-16,-0.007091994237497427
2021-10-17,-0.0070950812924470055
2021-10-18,-0.007098168347396584
2021-10-19,-0.0071012554023461615
2021-10-20,-0.00710434245729574
2021-10-21,-0.0071074295122453175
2021-10-22,-0.007110516567194896
2021-10-23,-0.007113603622144474
2021-10-24,-0.007116690677094052
2021-10-25,-0.0071197777320436305
2021-10-26,-0.007122864786993208
2021-10-27,-0.0071259518419427865
2021-10-28,-0.007129038896892365
2021-10-29,-0.0071321259518419425
2021-10-30,-0.007135213006791521
2021-10-31,-0.0071383000617410985
2021-11-01,-0.007141387116690677
2021-11-02,-0.0071444741716402554
2021-11-03,-0.007147561226589833
2021-11-04,-0.0071506482815394115
2021-11-05,-0.00715373533648899
2021-11-06,-0.0071568223914385675
2021-11-07,-0.007159909446388146
2021-11-08,-0.0071629965013377235
2021-11-09,-0.007166083556287302
2021-11-10,-0.0071691706112368804
2021-11-11,-0.007172257666186458
2021-11-12,-0.0071753447211360365
2021-11-13,-0.007178431776085614
2021-11-14,-0.0071815188310351925
2021-11-15,-0.007184605885984771
2021-11-16,-0.0071876929409343485
2021-11-17,-0.007190779995883927
2021-11-18,-0.0071938670508335046
2021-11-19,-0.007196954105783083
2021-11-20,-0.0072000411607326615
2021-11-21,-0.007203128215682239
2021-11-22,-0.0072062152706318175
2021-11-23,-0.007209302325581395
2021-11-24,-0.0072123893805309735
2021-11-24,-0.0072123893805309735
2021-11-24,-0.007079646017699115
2021-11-24,-0.007079646017699115
2021-11-25,-0.0071792035398230095
2021-11-25,-0.0071792035398230095
2021-11-25,-0.007046460176991151
2021-11-25,-0.007046460176991151
2021-11-26,-0.007046460176991151
2021-11-26,-0.007046460176991151
2021-11-27,-0.007146017699115045
2021-11-27,-0.0071792035398230095
2021-11-27,-0.0071792035398230095
2021-11-27,-0.007146017699115045
2021-11-27,-0.007013274336283186
2021-11-27,-0.007013274336283186
2021-11-27,-0.007013274336283186
2021-11-27,-0.007013274336283186
2021-11-28,-0.007146017699115045
2021-11-28,-0.007146017699115045
2021-11-28,-0.006980088495575221
2021-11-28,-0.006980088495575221
2021-11-29,-0.00711283185840708
2021-11-29,-0.00711283185840708
2021-11-30,-0.006980088495575221
2021-11-30,-0.006980088495575221
2021-12-01,-0.00711283185840708
2021-12-01,-0.00711283185840708
2021-12-01,-0.006946902654867257
2021-12-01,-0.006946902654867257
2021-12-02,-0.007079646017699115
2021-12-02,-0.007079646017699115
2021-12-03,-0.006946902654867257
2021-12-03,-0.006946902654867257
2021-12-04,-0.006913716814159292
2021-12-04,-0.006913716814159292
2021-12-05,-0.006946902654867257
2021-12-05,-0.006946902654867257
2021-12-06,-0.007079646017699115
2021-12-06,-0.007079646017699115
2021-12-07,-0.00711283185840708
2021-12-07,-0.00711283185840708
2021-12-07,-0.006946902654867257
2021-12-07,-0.006946902654867257
2021-12-08,-0.006980088495575221
2021-12-08,-0.006980088495575221
2021-12-09,-0.00704646017699115
2021-12-10,-0.00711283185840708
2021-12-10,-0.00711283185840708
2021-12-10,-0.006980088495575221
2021-12-10,-0.006980088495575221
2021-12-11,-0.007146017699115045
2021-12-11,-0.007146017699115045
2021-12-11,-0.007013274336283186
2021-12-11,-0.007013274336283186
2021-12-12,-0.007019595448798989
2021-12-13,-0.007025916561314792
2021-12-14,-0.007032237673830595
2021-12-15,-0.007038558786346397
2021-12-16,-0.0070448798988622
2021-12-17,-0.007051201011378003
2021-12-18,-0.007057522123893806
2021-12-19,-0.007063843236409608
2021-12-20,-0.0070701643489254114
2021-12-21,-0.007076485461441214
2021-12-22,-0.007082806573957017
2021-12-23,-0.007089127686472819
2021-12-24,-0.0070954487989886225
2021-12-25,-0.007101769911504425
2021-12-26,-0.007108091024020228
2021-12-27,-0.00711441213653603
2021-12-28,-0.007120733249051834
2021-12-29,-0.007127054361567636
2021-12-30,-0.007133375474083439
2021-12-31,-0.0071396965865992415
2022-01-01,-0.007146017699115045
2022-01-01,-0.007146017699115045
2022-01-02,-0.0071792035398230095
2022-01-02,-0.0071792035398230095
2022-01-02,-0.007013274336283186
2022-01-02,-0.007013274336283186
2022-01-03,-0.007046460176991151
2022-01-03,-0.007046460176991151
2022-01-04,-0.007068584070796461
2022-01-05,-0.007090707964601771
2022-01-06,-0.00711283185840708
2022-01-07,-0.00713495575221239
2022-01-08,-0.0071570796460177
2022-01-09,-0.0071792035398230095
2022-01-09,-0.0071792035398230095
2022-01-09,-0.007046460176991151
2022-01-09,-0.007046460176991151
2022-01-10,-0.0072123893805309735
2022-01-10,-0.0072123893805309735
2022-01-10,-0.007079646017699115
2022-01-10,-0.007079646017699115
2022-01-11,-0.007100387168141593
2022-01-12,-0.007121128318584071
2022-01-13,-0.007141869469026549
2022-01-14,-0.007162610619469026
2022-01-15,-0.0071833517699115045
2022-01-16,-0.007204092920353983
2022-01-17,-0.00722483407079646
2022-01-18,-0.007245575221238938
2022-01-18,-0.0072123893805309735
2022-01-18,-0.0072123893805309735
2022-01-18,-0.007245575221238938
2022-01-18,-0.007079646017699115
2022-01-18,-0.007079646017699115
2022-01-19,-0.00711283185840708
2022-01-19,-0.00711283185840708
2022-01-20,-0.007121128318584071
2022-01-21,-0.007129424778761062
2022-01-22,-0.007137721238938053
2022-01-23,-0.007146017699115045
2022-01-24,-0.0071543141592920355
2022-01-25,-0.007162610619469027
2022-01-26,-0.007170907079646018
2022-01-27,-0.0071792035398230095
2022-01-28,-0.0071875
2022-01-29,-0.007195796460176991
2022-01-30,-0.007204092920353983
2022-01-31,-0.0072123893805309735
2022-02-01,-0.007220685840707965
2022-02-02,-0.007228982300884956
2022-02-03,-0.007237278761061948
2022-02-04,-0.007245575221238938
2022-02-04,-0.007245575221238938
2022-02-05,-0.007278761061946902
2022-02-05,-0.007278761061946902
2022-02-05,-0.00711283185840708
2022-02-05,-0.00711283185840708
2022-02-06,-0.007146017699115045
2022-02-06,-0.007146017699115045
2022-02-07,-0.007146017699115045
2022-02-08,-0.007146017699115045
2022-02-09,-0.007146017699115045
2022-02-10,-0.007146017699115045
2022-02-11,-0.007146017699115045
2022-02-12,-0.007146017699115045
2022-02-13,-0.007146017699115045
2022-02-14,-0.007146017699115045
2022-02-15,-0.007146017699115045
2022-02-16,-0.007146017699115045
2022-02-17,-0.007146017699115045
2022-02-18,-0.007146017699115045
2022-02-19,-0.007146017699115045
2022-02-20,-0.007146017699115045
2022-02-21,-0.007146017699115045
2022-02-22,-0.007146017699115045
2022-02-23,-0.007146017699115045
2022-02-24,-0.007146017699115045
2022-02-25,-0.007146017699115045
2022-02-26,-0.007146017699115045
2022-02-27,-0.007146017699115045
2022-02-28,-0.007146017699115045
2022-03-01,-0.007146017699115045
2022-03-01,-0.007146017699115045
2022-03-02,-0.007245575221238938
2022-03-02,-0.007278761061946902
2022-03-02,-0.007278761061946902
2022-03-02,-0.007245575221238938
2022-03-02,-0.00711283185840708
2022-03-02,-0.00711283185840708
2022-03-03,-0.00711283185840708
2022-03-03,-0.00711283185840708
2022-03-04,-0.007245575221238938
2022-03-04,-0.007245575221238938
2022-03-04,-0.007079646017699115
2022-03-04,-0.007079646017699115
2022-03-05,-0.0072123893805309735
2022-03-05,-0.0072123893805309735
2022-03-05,-0.007079646017699115
2022-03-05,-0.007079646017699115
2022-03-06,-0.0072123893805309735
2022-03-06,-0.0072123893805309735
2022-03-06,-0.007046460176991151
2022-03-06,-0.007046460176991151
2022-03-07,-0.0071792035398230095
2022-03-07,-0.0071792035398230095
2022-03-07,-0.007046460176991151
2022-03-07,-0.007046460176991151
2022-03-08,-0.0071792035398230095
2022-03-08,-0.0071792035398230095
2022-03-08,-0.007013274336283186
2022-03-08,-0.007013274336283186
2022-03-09,-0.007146017699115045
2022-03-09,-0.007146017699115045
2022-03-09,-0.007013274336283186
2022-03-09,-0.007013274336283186
2022-03-10,-0.007146017699115045
2022-03-10,-0.007146017699115045
2022-03-10,-0.006980088495575221
2022-03-10,-0.006980088495575221
2022-03-11,-0.00711283185840708
2022-03-11,-0.00711283185840708
2022-03-12,-0.00711283185840708
2022-03-12,-0.00711283185840708
2022-03-12,-0.006980088495575221
2022-03-12,-0.006980088495575221
2022-03-13,-0.007079646017699115
2022-03-13,-0.007079646017699115
2022-03-13,-0.006946902654867257
2022-03-13,-0.006946902654867257
2022-03-14,-0.006946902654867257
2022-03-15,-0.006946902654867257
2022-03-16,-0.006946902654867257
2022-03-16,-0.006946902654867257
2022-03-17,-0.007079646017699115
2022-03-17,-0.007079646017699115
2022-03-17,-0.006913716814159292
2022-03-17,-0.006913716814159292
2022-03-18,-0.007046460176991151
2022-03-18,-0.007046460176991151
2022-03-19,-0.007046460176991151
2022-03-20,-0.007046460176991151
2022-03-21,-0.007046460176991151
2022-03-21,-0.007046460176991151
2022-03-22,-0.007079646017699115
2022-03-22,-0.007079646017699115
2022-03-22,-0.006913716814159292
2022-03-22,-0.006913716814159292
2022-03-23,-0.006946902654867257
2022-03-23,-0.006946902654867257
2022-03-24,-0.007079646017699115
2022-03-24,-0.007079646017699115
2022-03-25,-0.00711283185840708
2022-03-25,-0.00711283185840708
2022-03-25,-0.006946902654867257
2022-03-25,-0.006946902654867257
2022-03-26,-0.006980088495575221
2022-03-26,-0.006980088495575221
2022-03-27,-0.00711283185840708
2022-03-27,-0.00711283185840708
2022-03-28,-0.007146017699115045
2022-03-28,-0.007146017699115045
2022-03-28,-0.007013274336283186
2022-03-28,-0.006980088495575221
2022-03-28,-0.006980088495575221
2022-03-28,-0.007013274336283186
2022-03-29,-0.007046460176991151
2022-03-30,-0.007079646017699115
2022-03-31,-0.00711283185840708
2022-04-01,-0.007146017699115045
2022-04-01,-0.007146017699115045
2022-04-01,-0.007013274336283186
2022-04-01,-0.007013274336283186
2022-04-02,-0.0071792035398230095
2022-04-02,-0.0071792035398230095
2022-04-02,-0.007046460176991151
2022-04-02,-0.007046460176991151
2022-04-03,-0.007050482703137571
2022-04-04,-0.007054505229283991
2022-04-05,-0.007058527755430411
2022-04-06,-0.007062550281576831
2022-04-07,-0.00706657280772325
2022-04-08,-0.0070705953338696705
2022-04-09,-0.0070746178600160905
2022-04-10,-0.007078640386162511
2022-04-11,-0.007082662912308931
2022-04-12,-0.007086685438455351
2022-04-13,-0.007090707964601771
2022-04-14,-0.007094730490748191
2022-04-15,-0.00709875301689461
2022-04-16,-0.00710277554304103
2022-04-17,-0.00710679806918745
2022-04-18,-0.00711082059533387
2022-04-19,-0.00711484312148029
2022-04-20,-0.00711886564762671
2022-04-21,-0.00712288817377313
2022-04-22,-0.0071269106999195505
2022-04-23,-0.00713093322606597
2022-04-24,-0.00713495575221239
2022-04-25,-0.00713897827835881
2022-04-26,-0.00714300080450523
2022-04-27,-0.00714702333065165
2022-04-28,-0.00715104585679807
2022-04-29,-0.00715506838294449
2022-04-30,-0.00715909090909091
2022-05-01,-0.007163113435237329
2022-05-02,-0.007167135961383749
2022-05-03,-0.007171158487530169
2022-05-04,-0.0071751810136765895
2022-05-05,-0.0071792035398230095
2022-05-05,-0.0071792035398230095
2022-05-05,-0.007046460176991151
2022-05-05,-0.007046460176991151
2022-05-06,-0.0072123893805309735
2022-05-06,-0.0072123893805309735
2022-05-06,-0.007079646017699115
2022-05-06,-0.007079646017699115
2022-05-07,-0.007079646017699115
2022-05-08,-0.007079646017699115
2022-05-09,-0.007079646017699115
2022-05-10,-0.007079646017699115
2022-05-11,-0.007079646017699115
2022-05-12,-0.007079646017699115
2022-05-13,-0.007079646017699115
2022-05-14,-0.007079646017699115
2022-05-15,-0.007079646017699115
2022-05-16,-0.007079646017699115
2022-05-17,-0.007079646017699115
2022-05-18,-0.007079646017699115
2022-05-19,-0.007079646017699115
2022-05-20,-0.007079646017699115
2022-05-21,-0.007079646017699115
2022-05-22,-0.007079646017699115
2022-05-23,-0.007079646017699115
2022-05-24,-0.007079646017699115
2022-05-25,-0.007079646017699115
2022-05-26,-0.007079646017699115
2022-05-27,-0.007079646017699115
2022-05-28,-0.007079646017699115
2022-05-29,-0.007079646017699115
2022-05-30,-0.007079646017699115
2022-05-31,-0.007079646017699115
2022-05-31,-0.007079646017699115
2022-06-01,-0.0072123893805309735
2022-06-01,-0.0072123893805309735
2022-06-01,-0.007046460176991151
2022-06-01,-0.007046460176991151
2022-06-02,-0.0071792035398230095
2022-06-02,-0.0071792035398230095
2022-06-03,-0.0071792035398230095
2022-06-04,-0.0071792035398230095
2022-06-04,-0.0071792035398230095
2022-06-04,-0.007046460176991151
2022-06-04,-0.007046460176991151
2022-06-05,-0.007146017699115045
2022-06-05,-0.007146017699115045
2022-06-05,-0.007013274336283186
2022-06-05,-0.007013274336283186
2022-06-06,-0.007013274336283186
2022-06-06,-0.007013274336283186
2022-06-07,-0.007146017699115045
2022-06-07,-0.007146017699115045
2022-06-07,-0.006980088495575221
2022-06-07,-0.006980088495575221
2022-06-08,-0.00711283185840708
2022-06-08,-0.00711283185840708
2022-06-09,-0.006980088495575221
2022-06-10,-0.00711283185840708
2022-06-10,-0.00711283185840708
2022-06-10,-0.006980088495575221
2022-06-11,-0.007079646017699115
2022-06-11,-0.007079646017699115
2022-06-11,-0.006615044247787611
2022-06-11,-0.006913716814159292
2022-06-11,-0.006946902654867257
2022-06-11,-0.006615044247787611
2022-06-12,-0.006117256637168142
2022-06-12,-0.006581858407079646
2022-06-12,-0.006581858407079646
2022-06-12,-0.006117256637168142
2022-06-13,-0.007079646017699115
2022-06-13,-0.005652654867256637
2022-06-13,-0.006084070796460177
2022-06-13,-0.006084070796460177
2022-06-13,-0.005652654867256637
2022-06-14,-0.007079646017699115
2022-06-14,-0.007046460176991151
2022-06-14,-0.005121681415929204
2022-06-14,-0.005619469026548673
2022-06-14,-0.005619469026548673
2022-06-14,-0.005121681415929204
2022-06-15,-0.006150442477876106
2022-06-15,-0.006581858407079646
2022-06-15,-0.006615044247787611
2022-06-15,-0.007013274336283186
2022-06-15,-0.007013274336283186
2022-06-15,-0.006615044247787611
2022-06-15,-0.006581858407079646
2022-06-15,-0.006150442477876106
2022-06-15,-0.0041592920353982306
2022-06-15,-0.004623893805309735
2022-06-15,-0.004657079646017699
2022-06-15,-0.005088495575221239
2022-06-15,-0.005088495575221239
2022-06-15,-0.004657079646017699
2022-06-15,-0.004623893805309735
2022-06-15,-0.0041592920353982306
2022-06-16,-0.005652654867256637
2022-06-16,-0.006117256637168142
2022-06-16,-0.006117256637168142
2022-06-16,-0.005652654867256637
2022-06-16,-0.003661504424778762
2022-06-16,-0.004126106194690266
2022-06-16,-0.004126106194690266
2022-06-16,-0.003661504424778762
2022-06-17,-0.0051880530973451335
2022-06-17,-0.005619469026548673
2022-06-17,-0.005619469026548673
2022-06-17,-0.0051880530973451335
2022-06-17,-0.0031637168141592925
2022-06-17,-0.003628318584070797
2022-06-17,-0.003628318584070797
2022-06-17,-0.0031637168141592925
2022-06-18,-0.004657079646017699
2022-06-18,-0.005154867256637169
2022-06-18,-0.005154867256637169
2022-06-18,-0.004657079646017699
2022-06-18,-0.002665929203539824
2022-06-18,-0.0031305309734513277
2022-06-18,-0.0031305309734513277
2022-06-18,-0.002665929203539824
2022-06-19,-0.0041592920353982306
2022-06-19,-0.004623893805309735
2022-06-19,-0.004623893805309735
2022-06-19,-0.0041592920353982306
2022-06-19,-0.0022013274336283193
2022-06-19,-0.002632743362831859
2022-06-19,-0.002632743362831859
2022-06-19,-0.0022013274336283193
2022-06-20,-0.003661504424778762
2022-06-20,-0.004126106194690266
2022-06-20,-0.004126106194690266
2022-06-20,-0.003661504424778762
2022-06-20,-0.002002212389380531
2022-06-20,-0.0021681415929203536
2022-06-20,-0.0021681415929203536
2022-06-20,-0.002035398230088496
2022-06-21,-0.0031637168141592925
2022-06-21,-0.003628318584070797
2022-06-21,-0.003628318584070797
2022-06-21,-0.0031637168141592925
2022-06-21,-0.002002212389380531
2022-06-22,-0.002699115044247789
2022-06-22,-0.0031305309734513277
2022-06-22,-0.0031305309734513277
2022-06-22,-0.002699115044247789
2022-06-23,-0.0021681415929203536
2022-06-23,-0.0022013274336283193
2022-06-23,-0.002665929203539824
2022-06-23,-0.002665929203539824
2022-06-23,-0.0022013274336283193
2022-06-23,-0.0021681415929203536
2022-06-24,-0.002002212389380531
2022-06-24,-0.002002212389380531
2022-06-25,-0.002035398230088496
2022-06-25,-0.002035398230088496
2022-06-26,-0.0020796460176991153
2022-06-27,-0.0021238938053097342
2022-06-28,-0.0021681415929203536
2022-06-28,-0.0021681415929203536
2022-06-29,-0.0022013274336283193
2022-06-29,-0.0022013274336283193
2022-06-29,-0.002035398230088496
2022-06-29,-0.002035398230088496
2022-06-30,-0.0020685840707964608
2022-06-30,-0.0020685840707964608
2022-07-01,-0.002085176991150443
2022-07-02,-0.0021017699115044256
2022-07-03,-0.0021183628318584076
2022-07-04,-0.00213495575221239
2022-07-05,-0.0021515486725663725
2022-07-06,-0.0021681415929203545
2022-07-07,-0.002184734513274337
2022-07-08,-0.0022013274336283193
2022-07-08,-0.0022013274336283193
2022-07-09,-0.0022345132743362833
2022-07-09,-0.0022345132743362833
2022-07-09,-0.0020685840707964608
2022-07-09,-0.0020685840707964608
2022-07-10,-0.002101769911504424
2022-07-10,-0.002101769911504424
2022-07-11,-0.0022345132743362833
2022-07-11,-0.0022345132743362833
2022-07-11,-0.002101769911504424
2022-07-11,-0.002101769911504424
2022-07-12,-0.0022013274336283193
2022-07-12,-0.0022013274336283193
2022-07-12,-0.0020685840707964608
2022-07-12,-0.0020685840707964608
2022-07-13,-0.0020685840707964608
2022-07-14,-0.0020685840707964608
2022-07-15,-0.0020685840707964608
2022-07-16,-0.0020685840707964608
2022-07-17,-0.0020685840707964608
2022-07-18,-0.0020685840707964608
2022-07-19,-0.0020685840707964608
2022-07-20,-0.0020685840707964608
2022-07-21,-0.0020685840707964608
2022-07-21,-0.0020685840707964608
2022-07-22,-0.0022013274336283193
2022-07-22,-0.0022013274336283193
2022-07-22,-0.002035398230088496
2022-07-22,-0.002035398230088496
2022-07-23,-0.0021681415929203536
2022-07-23,-0.0021681415929203536
2022-07-23,-0.002035398230088496
2022-07-23,-0.002035398230088496
2022-07-24,-0.0022013274336283193
2022-07-24,-0.0022013274336283193
2022-07-24,-0.0020685840707964608
2022-07-24,-0.0020685840707964608
2022-07-25,-0.0020719877467665084
2022-07-26,-0.002075391422736556
2022-07-27,-0.0020787950987066037
2022-07-28,-0.0020821987746766513
2022-07-29,-0.002085602450646699
2022-07-30,-0.0020890061266167466
2022-07-31,-0.0020924098025867943
2022-08-01,-0.002095813478556842
2022-08-02,-0.0020992171545268896
2022-08-03,-0.002102620830496937
2022-08-04,-0.002106024506466985
2022-08-05,-0.0021094281824370325
2022-08-06,-0.00211283185840708
2022-08-07,-0.0021162355343771278
2022-08-08,-0.0021196392103471754
2022-08-09,-0.002123042886317223
2022-08-10,-0.0021264465622872707
2022-08-11,-0.0021298502382573184
2022-08-12,-0.002133253914227366
2022-08-13,-0.002136657590197414
2022-08-14,-0.0021400612661674617
2022-08-15,-0.0021434649421375094
2022-08-16,-0.002146868618107557
2022-08-17,-0.0021502722940776047
2022-08-18,-0.0021536759700476523
2022-08-19,-0.0021570796460177
2022-08-20,-0.0021604833219877476
2022-08-21,-0.0021638869979577952
2022-08-22,-0.002167290673927843
2022-08-23,-0.0021706943498978905
2022-08-24,-0.002174098025867938
2022-08-25,-0.002177501701837986
2022-08-26,-0.0021809053778080335
2022-08-27,-0.002184309053778081
2022-08-28,-0.0021877127297481288
2022-08-29,-0.0021911164057181764
2022-08-30,-0.002194520081688224
2022-08-31,-0.0021979237576582717
2022-09-01,-0.0022013274336283193
2022-09-01,-0.0022013274336283193
2022-09-01,-0.0020685840707964608
2022-09-01,-0.0020685840707964608
2022-09-02,-0.0022345132743362833
2022-09-02,-0.0022345132743362833
2022-09-02,-0.002101769911504424
2022-09-02,-0.002101769911504424
2022-09-03,-0.0021183628318584063
2022-09-04,-0.0021349557522123887
2022-09-05,-0.002151548672566371
2022-09-06,-0.0021681415929203536
2022-09-07,-0.002184734513274336
2022-09-08,-0.0022013274336283185
2022-09-09,-0.002217920353982301
2022-09-10,-0.0022345132743362833
2022-09-10,-0.0022345132743362833
2022-09-10,-0.002101769911504424
2022-09-10,-0.002101769911504424
2022-09-11,-0.002267699115044249
2022-09-11,-0.002267699115044249
2022-09-11,-0.0021349557522123905
2022-09-11,-0.0021349557522123905
2022-09-12,-0.0021349557522123905
2022-09-13,-0.0021349557522123905
2022-09-14,-0.0021349557522123905
2022-09-15,-0.0021349557522123905
2022-09-16,-0.0021349557522123905
2022-09-17,-0.0021349557522123905
2022-09-17,-0.0021349557522123905
2022-09-18,-0.0015044247787610633
2022-09-18,-0.002002212389380531
2022-09-18,-0.002035398230088496
2022-09-18,-0.002101769911504424
2022-09-18,-0.002101769911504424
2022-09-18,-0.002035398230088496
2022-09-18,-0.002002212389380531
2022-09-18,-0.0015044247787610633
2022-09-19,-0.002267699115044249
2022-09-19,-0.002267699115044249
2022-09-19,-0.000973451327433629
2022-09-19,-0.0014712389380530967
2022-09-19,-0.0014712389380530967
2022-09-19,-0.000973451327433629
2022-09-20,-0.0022345132743362833
2022-09-20,-0.0004424778761061947
2022-09-20,-0.0009402654867256641
2022-09-20,-0.0009402654867256641
2022-09-20,-0.0004424778761061947
2022-09-21,-0.002035398230088496
2022-09-21,-0.0022013274336283193
2022-09-21,-0.0022345132743362833
2022-09-21,-0.002035398230088496
2022-09-21,8.849557522123963e-05
2022-09-21,-0.0004092920353982298
2022-09-21,-0.0004092920353982298
2022-09-21,8.849557522123963e-05
2022-09-22,-0.0015044247787610633
2022-09-22,-0.002002212389380531
2022-09-22,-0.002002212389380531
2022-09-22,-0.0015044247787610633
2022-09-22,0.0006194690265486722
2022-09-22,0.00012168141592920276
2022-09-22,0.00012168141592920276
2022-09-22,0.0006194690265486722
2022-09-23,-0.000973451327433629
2022-09-23,-0.0014712389380530967
2022-09-23,-0.0014712389380530967
2022-09-23,-0.000973451327433629
2022-09-23,0.0011504424778761065
2022-09-23,0.0006526548672566371
2022-09-23,0.0006526548672566371
2022-09-23,0.0011504424778761065
2022-09-24,-0.0004424778761061947
2022-09-24,-0.0009402654867256641
2022-09-24,-0.0009402654867256641
2022-09-24,-0.0004424778761061947
2022-09-24,0.001681415929203539
2022-09-24,0.0011836283185840697
2022-09-24,0.0011836283185840697
2022-09-24,0.001681415929203539
2022-09-25,8.849557522123963e-05
2022-09-25,-0.0004092920353982298
2022-09-25,-0.0004092920353982298
2022-09-25,8.849557522123963e-05
2022-09-25,0.0022123893805309734
2022-09-25,0.001714601769911504
2022-09-25,0.001714601769911504
2022-09-25,0.0022123893805309734
2022-09-26,0.0006194690265486722
2022-09-26,0.00012168141592920276
2022-09-26,0.00012168141592920276
2022-09-26,0.0006194690265486722
2022-09-26,0.002743362831858406
2022-09-26,0.0022455752212389365
2022-09-26,0.0022455752212389365
2022-09-26,0.002743362831858406
2022-09-27,0.001681415929203539
2022-09-27,0.0011836283185840697
2022-09-27,0.0011504424778761065
2022-09-27,0.0006526548672566371
2022-09-27,0.0006526548672566371
2022-09-27,0.0011504424778761065
2022-09-27,0.0011836283185840697
2022-09-27,0.001681415929203539
2022-09-27,0.003805309734513273
2022-09-27,0.003307522123893805
2022-09-27,0.0032743362831858403
2022-09-27,0.002776548672566371
2022-09-27,0.002776548672566371
2022-09-27,0.0032743362831858403
2022-09-27,0.003307522123893805
2022-09-27,0.003805309734513273
2022-09-28,0.0022123893805309734
2022-09-28,0.001714601769911504
2022-09-28,0.001714601769911504
2022-09-28,0.0022123893805309734
2022-09-28,0.004303097345132742
2022-09-28,0.0038384955752212395
2022-09-28,0.0038384955752212395
2022-09-28,0.004303097345132742
