Date,SONIA
2022-10-31,0.028333333333333332
2022-11-01,0.02606666666666667
2022-11-01,0.0254
2022-11-01,0.0254
2022-11-01,0.02606666666666667
2022-11-01,0.029066666666666668
2022-11-01,0.028399999999999998
2022-11-01,0.028399999999999998
2022-11-01,0.029066666666666668
2022-11-02,0.026799999999999997
2022-11-02,0.02613333333333333
2022-11-02,0.02613333333333333
2022-11-02,0.026799999999999997
2022-11-02,0.0294
2022-11-02,0.029133333333333334
2022-11-02,0.029133333333333334
2022-11-02,0.029333333333333333
2022-11-03,0.027533333333333333
2022-11-03,0.026866666666666667
2022-11-03,0.026866666666666667
2022-11-03,0.027533333333333333
2022-11-03,0.0294
2022-11-04,0.028999999999999998
2022-11-04,0.028399999999999998
2022-11-04,0.028333333333333332
2022-11-04,0.0276
2022-11-04,0.0276
2022-11-04,0.028333333333333332
2022-11-04,0.028399999999999998
2022-11-04,0.028999999999999998
2022-11-05,0.029133333333333334
2022-11-05,0.029066666666666668
2022-11-06,0.029133333333333334
2022-11-07,0.029133333333333334
2022-11-08,0.029133333333333334
2022-11-08,0.029133333333333334
2022-11-08,0.0294
2022-11-08,0.0294
2022-11-09,0.0292
2022-11-09,0.0292
2022-11-09,0.029466666666666665
2022-11-09,0.029466666666666665
2022-11-10,0.029481818181818182
2022-11-11,0.029496969696969695
2022-11-12,0.029512121212121212
2022-11-13,0.029527272727272725
2022-11-14,0.02954242424242424
2022-11-15,0.029557575757575755
2022-11-16,0.02957272727272727
2022-11-17,0.029587878787878785
2022-11-18,0.0296030303030303
2022-11-19,0.029618181818181814
2022-11-20,0.02963333333333333
2022-11-21,0.029648484848484848
2022-11-22,0.02966363636363636
2022-11-23,0.029678787878787877
2022-11-24,0.02969393939393939
2022-11-25,0.029709090909090907
2022-11-26,0.02972424242424242
2022-11-27,0.029739393939393937
2022-11-28,0.02975454545454545
2022-11-29,0.029769696969696967
2022-11-30,0.02978484848484848
2022-12-01,0.029799999999999997
2022-12-01,0.02953333333333333
2022-12-01,0.029466666666666665
2022-12-01,0.029466666666666665
2022-12-01,0.02953333333333333
2022-12-01,0.029799999999999997
2022-12-02,0.030266666666666667
2022-12-02,0.029866666666666666
2022-12-02,0.029866666666666666
2022-12-02,0.030266666666666667
2022-12-03,0.0292
2022-12-03,0.03066666666666666
2022-12-03,0.03033333333333333
2022-12-03,0.03033333333333333
2022-12-03,0.03066666666666666
2022-12-04,0.0294
2022-12-04,0.029266666666666663
2022-12-04,0.0292
2022-12-04,0.0294
2022-12-04,0.031066666666666666
2022-12-04,0.030733333333333335
2022-12-04,0.030733333333333335
2022-12-04,0.031066666666666666
2022-12-05,0.029799999999999997
2022-12-05,0.029466666666666665
2022-12-05,0.029466666666666665
2022-12-05,0.029799999999999997
2022-12-05,0.03146666666666667
2022-12-05,0.03113333333333333
2022-12-05,0.03113333333333333
2022-12-05,0.03146666666666667
2022-12-06,0.030199999999999998
2022-12-06,0.029866666666666666
2022-12-06,0.029866666666666666
2022-12-06,0.030199999999999998
2022-12-06,0.03186666666666666
2022-12-06,0.03153333333333333
2022-12-06,0.03153333333333333
2022-12-06,0.03186666666666666
2022-12-07,0.03066666666666666
2022-12-07,0.030266666666666667
2022-12-07,0.030266666666666667
2022-12-07,0.03066666666666666
2022-12-07,0.032266666666666666
2022-12-07,0.031933333333333334
2022-12-07,0.031933333333333334
2022-12-07,0.032266666666666666
2022-12-08,0.031066666666666666
2022-12-08,0.030733333333333335
